tradeDate,ticker,iv30d,iv60d,iv90d
2025-05-30,CFG,30.07,30.99,30.69
2025-06-02,CFG,30.93,31.43,30.9
2025-06-03,CFG,29.47,30.14,29.97
2025-06-04,CFG,30.26,30.19,30.07
2025-06-05,CFG,30.68,30.65,30.61
2025-06-06,CFG,29.09,29.72,29.61
2025-06-09,CFG,30.32,30.3,30.28
2025-06-10,CFG,30.05,29.92,29.77
2025-06-11,CFG,31.22,30.97,30.7
2025-06-12,CFG,31.65,30.9,30.12
2025-06-13,CFG,35.27,33.58,31.89
2025-06-16,CFG,32.48,30.97,29.66
2025-06-17,CFG,33.72,32.37,31.25
2025-06-18,CFG,32.1,30.5,29.98
2025-06-20,CFG,30.56,30.05,28.74
2025-06-23,CFG,31.32,30.67,29.35
2025-06-24,CFG,29.18,27.19,26.89
2025-06-25,CFG,28.8,28.58,27.31
2025-06-26,CFG,26.89,26.95,26.59
2025-06-27,CFG,27.81,27.28,26.41
2025-06-30,CFG,30.58,27.74,27.13
2025-07-01,CFG,29.83,27.49,26.7
2025-07-02,CFG,28.93,25.99,26.68
2025-07-03,CFG,27.41,27.12,27.2
2025-07-07,CFG,31.06,28.82,29.23
2025-07-08,CFG,31.88,29.19,29.03
2025-07-09,CFG,31.06,28.18,28.87
2025-07-10,CFG,29.85,27.17,27.88
2025-07-11,CFG,31.39,27.88,28.07
2025-07-14,CFG,29.55,27.42,27.96
2025-07-15,CFG,30.19,27.38,28.05
2025-07-16,CFG,29.35,27.71,27.97
2025-07-17,CFG,26.12,25.82,27.3
2025-07-18,CFG,25.51,25.81,26.5
2025-07-21,CFG,25.84,25.63,27.25
2025-07-22,CFG,26.22,25.3,26.93
2025-07-23,CFG,25.6,24.86,26.74
2025-07-24,CFG,24.46,24.44,26.4
2025-07-25,CFG,24.51,25.14,26.81
2025-07-28,CFG,25.06,25.11,26.73
2025-07-29,CFG,25.24,25.65,26.72
2025-07-30,CFG,25.83,26.29,27.25
2025-07-31,CFG,25.91,26.55,27.73
2025-08-01,CFG,29.67,28.55,29.05
2025-08-04,CFG,28.31,27.65,28.22
2025-08-05,CFG,26.66,27.59,28.23
2025-08-06,CFG,26.53,27.3,27.76
2025-08-07,CFG,26.6,27.73,28.2
2025-08-08,CFG,25.8,26.89,27.4
